,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,tolls_amount,fare_amount,total_amount
2784,2014-12-08 21:50:00 UTC,-73.953072,40.782817,-73.965778,40.773707,1,1.2,0.0,6.0,7.0
2785,2015-02-01 02:19:26 UTC,-73.97843170166016,40.78305435180664,-73.98637390136719,40.7797966003418,1,0.8,0.0,6.0,8.3
2786,2012-12-15 14:45:17 UTC,-73.978742,40.762172,-73.973972,40.757651,2,0.7,0.0,6.0,6.5
2787,2013-04-18 08:48:00 UTC,-73.99986,40.7332,-73.996475,40.724347,1,0.92,0.0,6.0,7.0
2788,2012-11-19 17:41:00 UTC,-73.975547,40.75058,-73.968388,40.758752,6,0.84,0.0,6.0,7.5
2789,2013-06-21 16:30:11 UTC,-73.968953,40.761398,-73.978065,40.748817,4,1.0,0.0,6.0,7.5
2790,2013-12-21 06:21:00 UTC,-73.819965,40.709577,-73.817572,40.72302,1,1.32,0.0,6.0,6.5
2791,2014-12-20 14:23:25 UTC,-73.996785,40.741961,-73.987457,40.746309,1,0.8,0.0,6.0,7.5
2792,2014-04-21 17:27:51 UTC,-73.979059,40.781958,-73.97054,40.79891,1,1.4,0.0,6.0,9.0
2793,2014-02-24 18:22:00 UTC,-73.992822,40.737295,-74.00329,40.743775,3,0.97,0.0,6.0,8.9
2794,2014-05-20 23:09:00 UTC,-73.976985,40.766052,-73.988672,40.77177,2,1.03,0.0,6.0,9.0
2795,2013-03-27 03:35:00 UTC,-73.977672,40.784052,-73.965332,40.801025,2,1.43,0.0,6.0,8.0
2796,2013-05-24 02:37:54 UTC,-73.990323,40.76079,-73.995639,40.75997,3,0.8,0.0,6.0,8.4
2797,2014-08-13 15:39:21 UTC,-73.990552,40.756766,-74.001253,40.76261,3,0.8,0.0,6.0,7.8
2798,2013-05-18 18:28:10 UTC,-73.947115,40.784574,-73.956809,40.770846,1,1.0,0.0,6.0,7.8
2799,2015-01-22 10:46:10 UTC,-73.95279693603516,40.79167175292969,-73.96562957763672,40.793087005615234,1,0.8,0.0,6.0,8.0
2800,2015-04-01 08:32:55 UTC,-73.97850799560547,40.75231170654297,-73.96856689453125,40.7608757019043,2,1.03,0.0,6.0,8.84
2801,2013-12-06 14:55:00 UTC,-73.99193,40.725917,-73.979147,40.728972,3,1.14,0.0,6.0,8.0
2802,2013-04-18 08:48:00 UTC,-73.981227,40.748802,-73.975378,40.755727,1,0.67,0.0,6.0,7.7
2803,2015-03-31 20:35:15 UTC,-73.96659088134766,40.764068603515625,-73.95919799804688,40.759578704833984,1,0.5,0.0,6.0,8.75
2804,2013-12-09 15:03:00 UTC,-73.981625,40.764205,-73.979828,40.772782,1,0.77,0.0,6.0,6.5
2805,2015-06-23 00:07:08 UTC,-73.9949951171875,40.727943420410156,-74.00027465820312,40.737857818603516,1,1.03,0.0,6.0,7.3
2806,2012-11-19 17:41:00 UTC,-73.99107,40.744768,-73.98265,40.74842,1,0.69,0.0,6.0,7.5
2807,2012-11-19 17:41:00 UTC,-73.980785,40.747927,-73.984593,40.736997,2,0.99,0.0,6.0,8.9
2808,2013-12-09 15:03:00 UTC,-73.98737,40.754627,-73.992322,40.743537,2,1.03,0.0,6.0,6.5
2809,2012-11-19 17:41:00 UTC,-73.9485,40.773917,-73.956223,40.78399,6,1.12,0.0,6.0,8.5
2810,2014-12-08 21:50:00 UTC,-73.970152,40.761582,-73.964638,40.772782,2,0.95,0.0,6.0,8.3
2811,2013-04-18 08:48:00 UTC,-73.962988,40.766502,-73.960292,40.77589,1,0.85,0.0,6.0,6.5
2812,2012-11-02 22:46:04 UTC,-73.962855,40.762618,-73.948275,40.774688,1,1.4,0.0,6.0,7.0
2813,2014-04-10 12:02:52 UTC,-73.961646,40.765371,-73.95774,40.776029,1,1.0,0.0,6.0,6.5
2814,2013-09-17 00:33:41 UTC,-73.986588,40.756169,-74.004078,40.742459,1,1.3,0.0,6.0,8.4
2815,2015-06-29 07:57:07 UTC,-73.98534393310547,40.750633239746094,-73.9835433959961,40.74432373046875,1,0.77,0.0,6.0,6.8
2816,2013-07-09 09:26:54 UTC,-73.994322,40.744705,-73.999311,40.734129,1,0.9,0.0,6.0,7.8
2817,2012-11-19 17:41:00 UTC,-73.967817,40.76839,-73.957407,40.782467,6,1.3,0.0,6.0,8.9
2818,2015-06-11 07:08:40 UTC,-73.95682525634766,40.77089309692383,-73.9592514038086,40.78034591674805,1,1.17,0.0,6.0,8.84
2819,2013-02-06 01:44:08 UTC,-73.978673,40.762725,-73.979345,40.749578,1,1.1,0.0,6.0,8.4
2820,2014-12-09 19:36:19 UTC,-73.986422,40.749343,-73.9746,40.750324,1,0.9,0.0,6.0,7.5
2821,2014-02-24 18:22:00 UTC,-73.9663,40.764922,-73.959278,40.769485,5,0.94,0.0,6.0,9.25
2822,2014-05-17 15:15:00 UTC,-73.961768,40.768017,-73.95608,40.782282,1,1.25,0.0,6.0,6.5
2823,2014-10-06 15:16:00 UTC,-73.995175,40.744812,-74.000035,40.731132,1,1.33,0.0,6.0,8.0
2824,2013-07-30 18:33:49 UTC,-73.990814,40.770023,-73.992484,40.760184,1,1.0,0.0,6.0,9.0
2825,2014-05-20 23:09:00 UTC,-73.96355,40.765552,-73.950063,40.78416,1,1.51,0.0,6.0,8.3
2826,2014-05-17 15:15:00 UTC,-73.973912,40.784137,-73.982307,40.771817,1,1.01,0.0,6.0,7.5
2827,2014-10-06 15:16:00 UTC,-73.99727,40.76229,-73.99173,40.75513,6,0.86,0.0,6.0,8.0
2828,2013-04-18 08:48:00 UTC,-73.96636,40.765507,-73.955292,40.780235,5,1.35,0.0,6.0,6.5
2829,2014-12-08 21:50:00 UTC,-73.987767,40.759352,-73.977012,40.75517,2,0.67,0.0,6.0,8.25
2830,2013-12-06 14:55:00 UTC,-74.008202,40.73827,-74.01052,40.723642,6,1.22,0.0,6.0,7.7
2831,2014-02-24 18:22:00 UTC,-73.99347,40.73336,-74.008,40.733453,1,0.99,0.0,6.0,8.9
2832,2012-11-19 17:41:00 UTC,-73.984082,40.74929,-73.993953,40.735417,5,1.19,0.0,6.0,7.5
2833,2014-02-24 18:22:00 UTC,-73.958295,40.772902,-73.954415,40.78679,3,1.26,0.0,6.0,7.5
2834,2014-05-20 23:09:00 UTC,-73.978682,40.755797,-73.96454,40.76323,2,1.25,0.0,6.0,7.0
2835,2015-05-09 10:09:38 UTC,-73.94731140136719,40.784210205078125,-73.95462799072266,40.77056884765625,1,1.1,0.0,6.0,8.16
2836,2012-10-16 20:46:21 UTC,-73.951578,40.793622,-73.959899,40.798491,1,1.4,0.0,6.0,7.0
2837,2013-04-18 08:48:00 UTC,-74.005842,40.745125,-73.994595,40.757567,1,1.15,0.0,6.0,6.5
2838,2013-05-25 10:31:10 UTC,-73.970077,40.767986,-73.959124,40.783294,1,1.3,0.0,6.0,6.5
2839,2015-01-19 19:13:15 UTC,-73.96305084228516,40.77804183959961,-73.95332336425781,40.771480560302734,5,0.9,0.0,6.0,6.8
2840,2013-09-09 11:39:06 UTC,-74.005402,40.729097,-74.014475,40.717223,1,1.2,0.0,6.0,8.0
2841,2013-12-09 15:03:00 UTC,-73.993477,40.735965,-73.997247,40.739067,1,0.76,0.0,6.0,6.5
2842,2014-12-08 21:50:00 UTC,-73.99592,40.750022,-74.005785,40.743727,1,1.28,0.0,6.0,8.3
2843,2015-02-26 21:14:42 UTC,-73.98580932617188,40.76300811767578,-73.98172760009766,40.77825164794922,1,1.15,0.0,6.0,7.3
2844,2014-02-05 19:49:12 UTC,-73.980888,40.765118,-73.992088,40.758552,1,0.9,0.0,6.0,7.5
2845,2014-07-15 11:37:25 UTC,-73.953865,40.775326,-73.954042,40.766471,1,0.7,0.0,6.0,6.5
2846,2013-05-18 21:51:49 UTC,-73.986428,40.767022,-73.984029,40.758976,1,0.7,0.0,6.0,7.0
2847,2013-10-13 10:02:20 UTC,-73.950821,40.810753,-73.964465,40.807449,1,1.2,0.0,6.0,7.8
2848,2014-02-24 18:22:00 UTC,-74.002757,40.728607,-73.993102,40.741705,1,1.11,0.0,6.0,8.5
2849,2013-12-09 15:03:00 UTC,-73.966778,40.78419,-73.966778,40.78419,2,0.91,0.0,6.0,6.5
2850,2015-02-21 11:45:01 UTC,-73.97189331054688,40.762020111083984,-73.97991943359375,40.76385498046875,1,0.66,0.0,6.0,6.8
2851,2014-02-24 18:22:00 UTC,-74.004495,40.742002,-74.0014,40.728892,1,1.02,0.0,6.0,7.5
2852,2015-04-13 10:18:42 UTC,-73.98168182373047,40.76438903808594,-73.98686981201172,40.753746032714844,1,0.97,0.0,6.0,8.5
2853,2013-04-18 08:48:00 UTC,-73.981313,40.780987,-73.979322,40.791162,5,0.9,0.0,6.0,6.5
2854,2014-07-08 11:31:35 UTC,-73.984616,40.754485,-73.982881,40.74464,1,1.0,0.0,6.0,6.5
2855,2014-05-20 23:09:00 UTC,-73.984693,40.728537,-73.988768,40.741397,5,1.3,0.0,6.0,8.3
2856,2015-06-20 14:08:45 UTC,-73.9824447631836,40.76799774169922,-73.97274017333984,40.78057098388672,1,1.0,0.0,6.0,6.8
2857,2015-03-03 16:46:52 UTC,-73.98641967773438,40.77722930908203,-73.98800659179688,40.76974868774414,2,0.71,0.0,6.0,8.8
2858,2012-11-19 17:41:00 UTC,0.0,0.0,0.0,0.0,5,0.57,0.0,6.0,7.5
2859,2013-06-14 23:49:58 UTC,-73.966788,40.764175,-73.950927,40.777747,1,1.5,0.0,6.0,8.0
2860,2014-02-24 18:22:00 UTC,-73.994525,40.755772,-73.99105,40.760735,1,0.85,0.0,6.0,9.6
2861,2013-04-18 08:48:00 UTC,-73.980327,40.745885,-73.992162,40.738067,6,1.09,0.0,6.0,6.5
2862,2015-04-20 06:05:14 UTC,-73.98455047607422,40.74269485473633,-73.99034118652344,40.75102996826172,1,0.9,0.0,6.0,7.8
2863,2013-04-18 08:48:00 UTC,-73.99314,40.75815,-74.0037,40.753312,1,0.93,0.0,6.0,6.5
2864,2013-12-09 15:03:00 UTC,-73.992917,40.758077,-74.003667,40.743165,1,1.27,0.0,6.0,7.7
2865,2015-05-21 19:49:34 UTC,-74.00530242919922,40.74088668823242,-74.00589752197266,40.73575973510742,1,0.7,0.0,6.0,9.3
2866,2012-11-19 17:41:00 UTC,-73.947057,40.8058,-73.940692,40.798193,1,0.83,0.0,6.0,7.5
2867,2014-12-08 21:50:00 UTC,-73.993847,40.73531,-73.994817,40.744902,1,1.0,0.0,6.0,8.62
2868,2015-05-03 05:35:38 UTC,-74.00146484375,40.73915100097656,-73.9948501586914,40.75522994995117,1,1.3,0.0,6.0,7.3
2869,2015-02-07 08:21:20 UTC,-74.00225830078125,40.73988342285156,-73.99026489257812,40.734588623046875,1,0.9,0.0,6.0,6.8
2870,2013-12-06 20:16:30 UTC,-73.99375,40.720771,-74.001905,40.73002,1,0.9,0.0,6.0,7.0
2871,2013-11-20 05:59:20 UTC,-73.99147,40.750133,-73.983535,40.738438,1,1.2,0.0,6.0,7.8
2872,2013-05-14 14:42:55 UTC,-73.952606,40.778532,-73.955832,40.787172,1,0.2,0.0,6.0,6.5
2873,2013-12-09 15:03:00 UTC,-73.996592,40.733092,-74.00612,40.723302,2,1.14,0.0,6.0,8.0
2874,2014-05-20 23:09:00 UTC,-74.007097,40.728957,-74.009992,40.714517,6,1.22,0.0,6.0,8.0
2875,2013-07-12 10:13:11 UTC,0.0,0.0,0.0,0.0,1,1.0,0.0,6.0,8.0
2876,2013-06-25 20:34:47 UTC,-74.008558,40.745348,-73.995798,40.750448,1,1.4,0.0,6.0,8.4
2877,2014-12-08 21:50:00 UTC,-73.982112,40.755592,-73.990223,40.751082,6,1.05,0.0,6.0,7.0
2878,2014-09-14 02:03:09 UTC,-73.980011,40.755806,-73.98742,40.765258,1,1.2,0.0,6.0,7.0
2879,2014-09-06 12:05:18 UTC,-73.949555,40.796362,-73.95464,40.77911,1,1.5,0.0,6.0,7.8
2880,2015-01-10 20:46:14 UTC,-74.0026626586914,40.7395133972168,-74.0022964477539,40.75053787231445,1,1.0,0.0,6.0,9.12
2881,2015-04-27 21:37:36 UTC,-73.97073364257812,40.783294677734375,-73.96316528320312,40.77418518066406,1,0.9,0.0,6.0,7.3
2882,2015-04-15 07:53:46 UTC,-73.9956283569336,40.74908447265625,-73.98822784423828,40.740821838378906,1,1.0,0.0,6.0,7.8
2883,2014-01-01 22:34:06 UTC,-73.993008,40.74106,-73.980286,40.742887,2,1.1,0.0,6.0,8.4
2884,2014-02-24 18:22:00 UTC,-73.987715,40.74567,-73.992327,40.749427,1,0.36,0.0,6.0,7.5
2885,2014-02-24 18:22:00 UTC,-73.965435,40.771767,-73.981217,40.773677,3,0.89,0.0,6.0,8.9
2886,2015-06-16 18:59:15 UTC,-73.99523162841797,40.73960876464844,-74.0006332397461,40.74626922607422,6,0.74,0.0,6.0,9.75
2887,2015-03-14 08:59:43 UTC,-73.86964416503906,40.772491455078125,-73.86964416503906,40.772491455078125,1,0.9,0.0,6.0,6.8
2888,2014-07-22 09:36:47 UTC,-73.982061,40.743172,-73.993733,40.735817,1,0.9,0.0,6.0,6.5
2889,2014-07-22 09:36:47 UTC,-73.994202,40.741088,-74.005612,40.745599,1,0.8,0.0,6.0,7.5
2890,2014-05-20 23:09:00 UTC,-73.985045,40.753725,-73.991493,40.744657,1,1.15,0.0,6.0,7.0
2891,2014-03-23 21:12:32 UTC,0.0,0.0,0.0,0.0,1,1.0,0.0,6.0,7.0
2892,2013-03-07 08:19:51 UTC,-73.982541,40.735485,-73.987927,40.738923,1,0.6,0.0,6.0,7.8
2893,2013-05-12 00:21:43 UTC,-73.957453,40.724071,-73.954581,40.732261,1,1.0,0.0,6.0,8.0
2894,2015-03-15 01:55:16 UTC,-73.98539733886719,40.752899169921875,-73.98580932617188,40.76789093017578,2,1.35,0.0,6.0,7.3
2895,2012-10-20 06:25:00 UTC,-73.997125,40.747242,-73.99737,40.75471,2,1.11,0.0,6.0,6.5
2896,2015-03-07 16:35:02 UTC,-73.9404296875,40.79351043701172,-73.95404052734375,40.78717041015625,1,1.08,0.0,6.0,6.8
2897,2014-10-06 15:16:00 UTC,-73.986147,40.762242,-73.980857,40.761802,2,0.4,0.0,6.0,7.7
2898,2014-08-28 19:35:11 UTC,0.0,0.0,0.0,0.0,1,1.0,0.0,6.0,9.0
2899,2013-12-09 15:03:00 UTC,-73.958645,40.781337,-73.949615,40.793432,1,1.0,0.0,6.0,6.5
2900,2012-11-19 17:41:00 UTC,-73.97375,40.763462,-73.965517,40.762907,1,0.91,0.0,6.0,7.5
2901,2015-05-10 14:26:22 UTC,-74.0000228881836,40.72707748413086,-73.995361328125,40.73940658569336,2,1.0,0.0,6.0,6.8
2902,2014-12-08 21:50:00 UTC,-73.96171,40.76382,-73.980345,40.767542,1,1.22,0.0,6.0,7.0
2903,2014-10-06 15:16:00 UTC,-73.976567,40.788142,-73.96972,40.800055,1,0.98,0.0,6.0,7.5
2904,2014-02-24 18:22:00 UTC,-73.968877,40.759102,-73.966795,40.764237,2,0.61,0.0,6.0,9.25
2905,2014-02-24 18:22:00 UTC,-74.007125,40.728877,-73.980427,40.745857,1,0.96,0.0,6.0,9.5
2906,2013-07-31 15:09:54 UTC,-73.960715,40.775864,-73.968262,40.764717,1,0.8,0.0,6.0,6.5
2907,2015-04-17 10:24:10 UTC,-73.98113250732422,40.7678337097168,-73.99529266357422,40.769432067871094,1,1.01,0.0,6.0,8.16
2908,2013-12-06 14:55:00 UTC,-73.980667,40.730552,-73.975085,40.721765,2,0.89,0.0,6.0,7.7
2909,2012-10-20 06:25:00 UTC,-73.98465,40.751027,-73.990618,40.756035,1,0.85,0.0,6.0,6.5
2910,2014-10-23 23:51:08 UTC,-73.985917,40.758945,-73.972673,40.756599,2,0.8,0.0,6.0,7.0
2911,2014-11-16 09:00:22 UTC,-73.977669,40.754829,-73.984421,40.743154,3,1.0,0.0,6.0,7.5
2912,2013-12-09 15:03:00 UTC,-74.006418,40.739012,-74.00299,40.749312,6,0.9,0.0,6.0,7.7
2913,2015-04-09 06:58:29 UTC,-73.9780502319336,40.751861572265625,-73.99124908447266,40.749839782714844,2,1.02,0.0,6.0,6.8
2914,2014-05-17 15:15:00 UTC,-74.004557,40.716032,-74.01413,40.704715,1,1.0,0.0,6.0,6.5
2915,2014-07-29 09:30:29 UTC,-74.000884,40.731559,-73.994559,40.740509,1,0.9,0.0,6.0,6.5
2916,2014-05-20 23:09:00 UTC,-73.98213,40.773127,-73.976395,40.788342,1,1.29,0.0,6.0,8.95
2917,2014-11-16 10:41:30 UTC,-73.989365,40.740661,-73.98542,40.731737,1,0.9,0.0,6.0,6.5
2918,2013-04-18 08:48:00 UTC,-73.864917,40.771377,-73.864215,40.770002,1,1.2,0.0,6.0,6.5
2919,2014-05-20 23:09:00 UTC,-73.998887,40.728085,-73.9892,40.729267,1,0.72,0.0,6.0,7.0
2920,2013-12-06 14:55:00 UTC,-73.986822,40.740562,-73.989867,40.729577,5,0.95,0.0,6.0,7.7
2921,2013-01-28 14:56:53 UTC,-73.984967,40.763563,-73.975155,40.777162,1,1.1,0.0,6.0,6.5
2922,2014-05-19 21:08:05 UTC,-73.992412,40.737657,-73.988785,40.748071,2,1.0,0.0,6.0,7.0
2923,2015-04-13 16:29:36 UTC,-73.97931671142578,40.78683090209961,-73.97205352783203,40.795738220214844,2,0.82,0.0,6.0,7.8
2924,2013-06-13 17:10:08 UTC,-73.978764,40.720039,-73.996651,40.725431,1,1.0,0.0,6.0,7.5
2925,2014-10-06 15:16:00 UTC,-73.992215,40.754197,-73.98299,40.766425,1,0.99,0.0,6.0,7.7
2926,2013-02-03 15:25:03 UTC,-73.961279,40.760611,-73.946726,40.776423,2,1.4,0.0,6.0,6.5
2927,2013-10-15 01:29:42 UTC,-73.98683,40.738862,-74.006675,40.744125,1,1.2,0.0,6.0,8.4
2928,2015-03-29 00:26:47 UTC,-73.99750518798828,40.76382827758789,-73.98746490478516,40.75960159301758,2,0.6,0.0,6.0,8.3
2929,2014-04-05 23:24:42 UTC,-73.982844,40.738846,-73.994421,40.743569,1,0.7,0.0,6.0,9.1
2930,2015-06-21 12:26:17 UTC,-73.96134185791016,40.77136993408203,-73.96710205078125,40.76264953613281,1,0.97,0.0,6.0,6.8
2931,2015-05-30 22:54:53 UTC,-73.98409271240234,40.73811340332031,-73.98491668701172,40.728851318359375,1,0.8,0.0,6.0,8.3
2932,2015-06-15 19:49:43 UTC,-73.98993682861328,40.734153747558594,-73.98355102539062,40.72605514526367,1,0.91,0.0,6.0,9.36
2933,2013-03-30 01:14:31 UTC,-73.988713,40.731295,-73.99188,40.722037,1,0.7,0.0,6.0,9.1
2934,2014-11-13 11:42:34 UTC,-73.944449,40.791406,-73.948198,40.779628,1,1.0,0.0,6.0,7.48
2935,2013-04-18 08:48:00 UTC,-73.986537,40.752215,-73.98362,40.760127,1,0.74,0.0,6.0,7.7
2936,2013-04-18 08:48:00 UTC,-73.985265,40.747035,-73.995025,40.736642,6,1.02,0.0,6.0,8.3
2937,2013-04-01 08:10:33 UTC,-73.974275,40.761614,-73.98428,40.748095,1,1.0,0.0,6.0,6.5
2938,2013-01-24 06:59:25 UTC,-73.95585,40.784942,-73.960898,40.778362,2,0.7,0.0,6.0,8.45
2939,2013-12-06 14:55:00 UTC,-73.978227,40.762885,-73.972677,40.763387,2,0.41,0.0,6.0,7.7
2940,2014-12-08 21:50:00 UTC,-73.990155,40.740872,-73.978245,40.750942,1,1.16,0.0,6.0,8.3
2941,2014-12-16 00:37:30 UTC,-73.936715,40.79844,-73.948452,40.78211,2,1.2,0.0,6.0,8.5
2942,2014-02-24 18:22:00 UTC,-74.0156,40.711282,-74.010272,40.723582,1,1.14,0.0,6.0,7.5
2943,2013-04-18 08:48:00 UTC,0.0,0.0,0.0,0.0,1,0.63,0.0,6.0,6.5
2944,2013-01-24 06:59:25 UTC,-73.979859,40.763134,-73.972422,40.756364,1,0.9,0.0,6.0,6.5
2945,2014-12-09 19:36:19 UTC,-73.998852,40.722965,-74.004464,40.707305,1,1.3,0.0,6.0,8.4
2946,2014-08-19 13:15:50 UTC,-73.976889,40.747703,-73.970216,40.757627,1,0.8,0.0,6.0,7.5
2947,2014-10-02 08:36:19 UTC,-73.992847,40.742847,-73.989602,40.747325,1,0.6,0.0,6.0,7.8
2948,2012-05-09 14:41:06 UTC,-73.95782,40.765328,-73.970487,40.764013,1,1.0,0.0,6.5,7.0
2949,2011-07-17 18:50:45 UTC,-73.985211,40.758218,-74.000526,40.73554,1,1.8,0.0,6.5,7.0
2950,2010-02-25 20:14:00 UTC,-73.981565,40.732902,-73.989255,40.748087,1,1.58,0.0,6.5,7.5
2951,2015-02-13 10:23:02 UTC,-74.01226806640625,40.707183837890625,-74.01296997070312,40.71540069580078,1,1.0,0.0,6.5,8.75
2952,2012-03-04 00:57:00 UTC,-74.002248,40.739664,-73.990886,40.729934,1,1.3,0.0,6.5,7.5
2953,2011-10-05 08:14:00 UTC,-73.980577,40.742438,-73.981168,40.72925,1,1.45,0.0,6.5,9.0
2954,2011-10-05 08:14:00 UTC,-73.994098,40.751338,-73.978192,40.754195,1,1.25,0.0,6.5,10.0
2955,2015-03-05 21:47:43 UTC,-73.96139526367188,40.77156448364258,-73.95762634277344,40.78213119506836,2,0.9,0.0,6.5,7.8
2956,2013-12-09 15:03:00 UTC,-73.978267,40.752535,-73.980088,40.760312,2,0.78,0.0,6.5,8.3
2957,2010-01-30 01:55:05 UTC,-73.985094,40.747624,-73.97375,40.736872,1,1.4,0.0,6.5,7.5
2958,2014-03-23 21:12:32 UTC,0.0,0.0,0.0,0.0,1,1.1,0.0,6.5,8.5
2959,2013-03-24 07:39:34 UTC,-73.881155,40.756119,-73.890311,40.747039,1,1.1,0.0,6.5,7.0
2960,2011-10-15 21:17:43 UTC,-74.001141,40.727733,-73.993941,40.746266,2,1.6,0.0,6.5,7.5
2961,2012-03-04 00:57:00 UTC,-73.964133,40.792457,-73.97345,40.75465,6,1.84,0.0,6.5,7.5
2962,2011-05-20 17:01:39 UTC,-73.972744,40.793598,-73.982666,40.772546,1,1.6,0.0,6.5,8.0
2963,2010-04-29 12:28:00 UTC,-73.991228,40.749938,-74.001042,40.756868,1,0.95,0.0,6.5,7.0
2964,2009-09-25 03:47:00 UTC,-74.002785,40.73376,-73.982823,40.731417,1,1.38,0.0,6.5,8.0
2965,2014-05-17 15:15:00 UTC,-73.977492,40.758347,-73.973467,40.763597,1,0.91,0.0,6.5,7.0
2966,2009-12-21 10:37:22 UTC,-74.011482,40.720081,-73.999519,40.722826,1,1.0,0.0,6.5,7.0
2967,2014-02-24 18:22:00 UTC,-73.984477,40.74669,-73.992092,40.753007,5,0.76,0.0,6.5,9.5
2968,2013-02-22 17:07:43 UTC,-73.953339,40.775744,-73.96116,40.763335,1,0.9,0.0,6.5,9.25
2969,2012-11-19 17:41:00 UTC,-73.959332,40.771675,-73.945125,40.790962,1,1.65,0.0,6.5,8.0
2970,2014-05-02 20:18:31 UTC,-73.976343,40.764976,-73.981483,40.760463,1,0.8,0.0,6.5,7.5
2971,2009-08-08 13:42:18 UTC,-74.015383,40.710978,-74.007336,40.707513,3,1.6,0.0,6.5,6.5
2972,2009-05-27 20:37:00 UTC,-73.98446,40.753333,-73.997055,40.736602,1,1.41,0.0,6.5,7.0
2973,2011-12-19 08:38:28 UTC,-73.995622,40.759129,-73.977843,40.753648,1,1.1,0.0,6.5,7.0
2974,2012-03-04 00:57:00 UTC,-73.99311,40.752492,-74.005775,40.741142,1,1.31,0.0,6.5,7.5
2975,2013-04-18 08:48:00 UTC,-73.996717,40.729682,-73.984888,40.727507,1,0.81,0.0,6.5,8.95
2976,2009-05-27 20:37:00 UTC,-74.007412,40.74338,-73.987765,40.756382,1,1.82,0.0,6.5,7.0
2977,2014-03-10 13:31:39 UTC,-73.998989,40.734317,-74.009305,40.737488,1,0.8,0.0,6.5,9.0
2978,2014-12-08 21:50:00 UTC,-73.98778,40.72278,-74.00547,40.73249,4,1.19,0.0,6.5,9.25
2979,2010-12-21 13:08:00 UTC,-73.946203,40.77322,-73.96453,40.769947,2,1.44,0.0,6.5,7.0
2980,2014-12-08 21:50:00 UTC,-73.989355,40.7367,-74.005908,40.740307,2,1.12,0.0,6.5,8.9
2981,2011-09-24 11:50:06 UTC,-73.992908,40.737783,-73.99031,40.751478,1,1.4,0.0,6.5,7.0
2982,2014-10-06 15:16:00 UTC,-73.972407,40.791647,-73.963012,40.804072,1,1.0,0.0,6.5,8.0
2983,2014-02-24 18:22:00 UTC,-73.97468,40.742007,-73.967568,40.75714,1,1.28,0.0,6.5,8.0
2984,2010-09-22 19:08:22 UTC,-73.974298,40.762403,-73.982162,40.774584,1,1.2,0.0,6.5,9.2
2985,2013-12-09 15:03:00 UTC,-73.953038,40.77213,-73.981895,40.74648,1,0.58,0.0,6.5,8.0
2986,2010-04-29 12:28:00 UTC,-74.004963,40.740729,-74.003516,40.72266,1,1.6,0.0,6.5,7.0
2987,2014-02-24 18:22:00 UTC,-73.986952,40.751065,-73.974975,40.756582,5,1.07,0.0,6.5,8.0
2988,2013-01-10 09:36:42 UTC,-73.95437,40.783971,-73.951529,40.797794,1,1.2,0.0,6.5,7.0
2989,2014-06-15 09:07:41 UTC,-73.975301,40.765218,-73.957465,40.77021,1,1.4,0.0,6.5,7.0
2990,2013-05-18 21:51:49 UTC,-73.981055,40.78233,-73.972659,40.796047,1,1.1,0.0,6.5,7.5
2991,2012-01-24 11:12:56 UTC,-73.96134,40.780277,-73.972825,40.764957,1,1.2,0.0,6.5,8.4
2992,2013-12-06 14:55:00 UTC,-73.988637,40.748552,-73.985935,40.752367,1,0.45,0.0,6.5,7.0
2993,2014-05-17 15:15:00 UTC,-73.978222,40.752427,-73.9893,40.756962,2,0.67,0.0,6.5,7.0
2994,2013-12-06 20:16:30 UTC,-73.9628,40.778195,-73.961102,40.765449,1,1.2,0.0,6.5,8.5
2995,2010-05-13 10:44:48 UTC,-73.985179,40.753544,-73.98775,40.767097,1,1.3,0.0,6.5,8.4
2996,2015-05-19 09:00:10 UTC,-73.98151397705078,40.74668884277344,-73.98204803466797,40.75806427001953,1,1.0,0.0,6.5,8.75
2997,2010-03-03 11:23:24 UTC,-74.003189,40.74827,-73.988595,40.741018,1,0.9,0.0,6.5,8.5
2998,2012-05-05 22:46:05 UTC,-73.978238,40.729474,-73.989135,40.716861,1,1.1,0.0,6.5,9.0
2999,2010-10-21 18:07:47 UTC,-74.001663,40.730782,-73.983353,40.730253,1,1.3,0.0,6.5,9.2
3000,2012-03-08 14:40:17 UTC,-73.978602,40.788237,-73.987655,40.769608,0,1.5,0.0,6.5,8.4
3001,2014-11-01 18:51:45 UTC,-73.989008,40.737389,-74.003583,40.729063,1,1.3,0.0,6.5,8.4
3002,2010-09-04 09:11:03 UTC,-73.989666,40.758866,-73.988482,40.731521,1,1.6,0.0,6.5,7.0
3003,2013-12-09 15:03:00 UTC,-73.993233,40.74251,-73.992665,40.747982,1,0.49,0.0,6.5,8.0
3004,2013-12-06 14:55:00 UTC,-73.97904,40.784885,-73.968138,40.789755,1,1.01,0.0,6.5,7.0
3005,2012-02-21 11:53:00 UTC,-73.9614,40.774337,-73.960635,40.781393,1,1.41,0.0,6.5,7.0
3006,2014-05-22 22:29:34 UTC,-73.983241,40.738976,-73.998477,40.740171,1,1.0,0.0,6.5,8.5
3007,2012-03-04 00:57:00 UTC,-73.966993,40.757502,-73.952902,40.776722,1,1.83,0.0,6.5,9.25
3008,2013-06-05 20:44:58 UTC,-73.989242,40.73997,-73.999768,40.73848,1,0.7,0.0,6.5,7.5
